slug,brand,variant,file_name,file_path,source_url,source_page,width_px,height_px,context,status
yoder_flat_top_24x36_comp_cart_orange,yoder,main,yoder-flat-top-24x36-comp-cart-orange-gallery-4.jpg,yoder/yoder-flat-top-24x36-comp-cart-orange/yoder-flat-top-24x36-comp-cart-orange-gallery-4.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675888.jpg?v=1769008896,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390006037&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_orange,yoder,main,yoder-flat-top-24x36-comp-cart-orange-gallery-5.jpg,yoder/yoder-flat-top-24x36-comp-cart-orange/yoder-flat-top-24x36-comp-cart-orange-gallery-5.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675887.jpg?v=1769008869,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390006037&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_orange,yoder,main,yoder-flat-top-24x36-comp-cart-orange-gallery-6.jpg,yoder/yoder-flat-top-24x36-comp-cart-orange/yoder-flat-top-24x36-comp-cart-orange-gallery-6.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675886.jpg?v=1769008837,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390006037&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_orange,yoder,main,yoder-flat-top-24x36-comp-cart-orange-gallery-7.jpg,yoder/yoder-flat-top-24x36-comp-cart-orange/yoder-flat-top-24x36-comp-cart-orange-gallery-7.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675885.jpg?v=1769008810,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390006037&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_orange,yoder,main,yoder-flat-top-24x36-comp-cart-orange-gallery-8.jpg,yoder/yoder-flat-top-24x36-comp-cart-orange/yoder-flat-top-24x36-comp-cart-orange-gallery-8.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675884.jpg?v=1769008749,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390006037&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_orange,yoder,main,yoder-flat-top-24x36-comp-cart-orange-gallery-9.jpg,yoder/yoder-flat-top-24x36-comp-cart-orange/yoder-flat-top-24x36-comp-cart-orange-gallery-9.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675883.jpg?v=1769008777,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390006037&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_purple,yoder,main,yoder-flat-top-24x36-comp-cart-purple-hero.jpg,yoder/yoder-flat-top-24x36-comp-cart-purple/yoder-flat-top-24x36-comp-cart-purple-hero.jpg,https://www.atbbq.com/cdn/shop/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864_1024x1024.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390169877&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,Yoder Smokers 24x36 Flat Top Adjustable Charcoal Grill on Competition Cart,downloaded
yoder_flat_top_24x36_comp_cart_purple,yoder,main,yoder-flat-top-24x36-comp-cart-purple-gallery-1.jpg,yoder/yoder-flat-top-24x36-comp-cart-purple/yoder-flat-top-24x36-comp-cart-purple-gallery-1.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-purple-outdoor-grill-1218355619.webp?v=1769550670,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390169877&?_pos=5&_fid=d6cedd3a8&_ss=c,1500,1500,shopify-featured,downloaded
yoder_flat_top_24x36_comp_cart_purple,yoder,main,yoder-flat-top-24x36-comp-cart-purple-gallery-2.jpg,yoder/yoder-flat-top-24x36-comp-cart-purple/yoder-flat-top-24x36-comp-cart-purple-gallery-2.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390169877&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_purple,yoder,main,yoder-flat-top-24x36-comp-cart-purple-gallery-3.jpg,yoder/yoder-flat-top-24x36-comp-cart-purple/yoder-flat-top-24x36-comp-cart-purple-gallery-3.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675889.jpg?v=1769008956,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390169877&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_purple,yoder,main,yoder-flat-top-24x36-comp-cart-purple-gallery-4.jpg,yoder/yoder-flat-top-24x36-comp-cart-purple/yoder-flat-top-24x36-comp-cart-purple-gallery-4.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675888.jpg?v=1769008896,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390169877&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_purple,yoder,main,yoder-flat-top-24x36-comp-cart-purple-gallery-5.jpg,yoder/yoder-flat-top-24x36-comp-cart-purple/yoder-flat-top-24x36-comp-cart-purple-gallery-5.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675887.jpg?v=1769008869,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390169877&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_purple,yoder,main,yoder-flat-top-24x36-comp-cart-purple-gallery-6.jpg,yoder/yoder-flat-top-24x36-comp-cart-purple/yoder-flat-top-24x36-comp-cart-purple-gallery-6.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675886.jpg?v=1769008837,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390169877&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_purple,yoder,main,yoder-flat-top-24x36-comp-cart-purple-gallery-7.jpg,yoder/yoder-flat-top-24x36-comp-cart-purple/yoder-flat-top-24x36-comp-cart-purple-gallery-7.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675885.jpg?v=1769008810,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390169877&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_purple,yoder,main,yoder-flat-top-24x36-comp-cart-purple-gallery-8.jpg,yoder/yoder-flat-top-24x36-comp-cart-purple/yoder-flat-top-24x36-comp-cart-purple-gallery-8.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675884.jpg?v=1769008749,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390169877&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_purple,yoder,main,yoder-flat-top-24x36-comp-cart-purple-gallery-9.jpg,yoder/yoder-flat-top-24x36-comp-cart-purple/yoder-flat-top-24x36-comp-cart-purple-gallery-9.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675883.jpg?v=1769008777,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390169877&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_red,yoder,main,yoder-flat-top-24x36-comp-cart-red-hero.jpg,yoder/yoder-flat-top-24x36-comp-cart-red/yoder-flat-top-24x36-comp-cart-red-hero.jpg,https://www.atbbq.com/cdn/shop/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864_1024x1024.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390137109&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,Yoder Smokers 24x36 Flat Top Adjustable Charcoal Grill on Competition Cart,downloaded
yoder_flat_top_24x36_comp_cart_red,yoder,main,yoder-flat-top-24x36-comp-cart-red-gallery-1.jpg,yoder/yoder-flat-top-24x36-comp-cart-red/yoder-flat-top-24x36-comp-cart-red-gallery-1.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-red-outdoor-grill-1218355620.webp?v=1769550696,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390137109&?_pos=5&_fid=d6cedd3a8&_ss=c,1500,1500,shopify-featured,downloaded
yoder_flat_top_24x36_comp_cart_red,yoder,main,yoder-flat-top-24x36-comp-cart-red-gallery-2.jpg,yoder/yoder-flat-top-24x36-comp-cart-red/yoder-flat-top-24x36-comp-cart-red-gallery-2.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390137109&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_red,yoder,main,yoder-flat-top-24x36-comp-cart-red-gallery-3.jpg,yoder/yoder-flat-top-24x36-comp-cart-red/yoder-flat-top-24x36-comp-cart-red-gallery-3.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675889.jpg?v=1769008956,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390137109&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_red,yoder,main,yoder-flat-top-24x36-comp-cart-red-gallery-4.jpg,yoder/yoder-flat-top-24x36-comp-cart-red/yoder-flat-top-24x36-comp-cart-red-gallery-4.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675888.jpg?v=1769008896,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390137109&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_red,yoder,main,yoder-flat-top-24x36-comp-cart-red-gallery-5.jpg,yoder/yoder-flat-top-24x36-comp-cart-red/yoder-flat-top-24x36-comp-cart-red-gallery-5.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675887.jpg?v=1769008869,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390137109&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_red,yoder,main,yoder-flat-top-24x36-comp-cart-red-gallery-6.jpg,yoder/yoder-flat-top-24x36-comp-cart-red/yoder-flat-top-24x36-comp-cart-red-gallery-6.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675886.jpg?v=1769008837,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390137109&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_red,yoder,main,yoder-flat-top-24x36-comp-cart-red-gallery-7.jpg,yoder/yoder-flat-top-24x36-comp-cart-red/yoder-flat-top-24x36-comp-cart-red-gallery-7.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675885.jpg?v=1769008810,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390137109&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_red,yoder,main,yoder-flat-top-24x36-comp-cart-red-gallery-8.jpg,yoder/yoder-flat-top-24x36-comp-cart-red/yoder-flat-top-24x36-comp-cart-red-gallery-8.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675884.jpg?v=1769008749,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390137109&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_red,yoder,main,yoder-flat-top-24x36-comp-cart-red-gallery-9.jpg,yoder/yoder-flat-top-24x36-comp-cart-red/yoder-flat-top-24x36-comp-cart-red-gallery-9.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675883.jpg?v=1769008777,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390137109&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_silver,yoder,main,yoder-flat-top-24x36-comp-cart-silver-hero.jpg,yoder/yoder-flat-top-24x36-comp-cart-silver/yoder-flat-top-24x36-comp-cart-silver-hero.jpg,https://www.atbbq.com/cdn/shop/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864_1024x1024.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390071573&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,Yoder Smokers 24x36 Flat Top Adjustable Charcoal Grill on Competition Cart,downloaded
yoder_flat_top_24x36_comp_cart_silver,yoder,main,yoder-flat-top-24x36-comp-cart-silver-gallery-1.jpg,yoder/yoder-flat-top-24x36-comp-cart-silver/yoder-flat-top-24x36-comp-cart-silver-gallery-1.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675864.jpg?v=1769008929,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390071573&?_pos=5&_fid=d6cedd3a8&_ss=c,658,658,shopify-featured,downloaded
yoder_flat_top_24x36_comp_cart_silver,yoder,main,yoder-flat-top-24x36-comp-cart-silver-gallery-2.jpg,yoder/yoder-flat-top-24x36-comp-cart-silver/yoder-flat-top-24x36-comp-cart-silver-gallery-2.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675889.jpg?v=1769008956,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390071573&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_silver,yoder,main,yoder-flat-top-24x36-comp-cart-silver-gallery-3.jpg,yoder/yoder-flat-top-24x36-comp-cart-silver/yoder-flat-top-24x36-comp-cart-silver-gallery-3.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675888.jpg?v=1769008896,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390071573&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_silver,yoder,main,yoder-flat-top-24x36-comp-cart-silver-gallery-4.jpg,yoder/yoder-flat-top-24x36-comp-cart-silver/yoder-flat-top-24x36-comp-cart-silver-gallery-4.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675887.jpg?v=1769008869,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390071573&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_silver,yoder,main,yoder-flat-top-24x36-comp-cart-silver-gallery-5.jpg,yoder/yoder-flat-top-24x36-comp-cart-silver/yoder-flat-top-24x36-comp-cart-silver-gallery-5.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675886.jpg?v=1769008837,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390071573&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_silver,yoder,main,yoder-flat-top-24x36-comp-cart-silver-gallery-6.jpg,yoder/yoder-flat-top-24x36-comp-cart-silver/yoder-flat-top-24x36-comp-cart-silver-gallery-6.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675885.jpg?v=1769008810,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390071573&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_silver,yoder,main,yoder-flat-top-24x36-comp-cart-silver-gallery-7.jpg,yoder/yoder-flat-top-24x36-comp-cart-silver/yoder-flat-top-24x36-comp-cart-silver-gallery-7.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675884.jpg?v=1769008749,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390071573&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
yoder_flat_top_24x36_comp_cart_silver,yoder,main,yoder-flat-top-24x36-comp-cart-silver-gallery-8.jpg,yoder/yoder-flat-top-24x36-comp-cart-silver/yoder-flat-top-24x36-comp-cart-silver-gallery-8.jpg,https://cdn.shopify.com/s/files/1/0691/9277/8005/files/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart-outdoor-grill-1217675883.jpg?v=1769008777,https://www.atbbq.com/products/yoder-smokers-24x36-flat-top-adjustable-charcoal-grill-on-competition-cart?variant=49126390071573&?_pos=5&_fid=d6cedd3a8&_ss=c,1000,655,shopify-image,downloaded
